Trace [timestamp=1438174357, ssid=Universite de Lorraine, signal=42, données GPS=48.669037,6.1549]
Trace [timestamp=1438174432, ssid=Personnels Univ-Lorraine, signal=28, données GPS=48.66929,6.155347]
Trace [timestamp=1438174432, ssid=Personnels Univ-Lorraine, signal=7, données GPS=48.66929,6.155347]
Trace [timestamp=1438174433, ssid=Personnels Univ-Lorraine, signal=25, données GPS=48.669307,6.155363]
Trace [timestamp=1438174433, ssid=Personnels Univ-Lorraine, signal=10, données GPS=48.669307,6.155363]
Trace [timestamp=1438174433, ssid=Personnels Univ-Lorraine, signal=28, données GPS=48.669307,6.155363]
Trace [timestamp=1438174433, ssid=Personnels Univ-Lorraine, signal=44, données GPS=48.669307,6.155363]
Trace [timestamp=1438174433, ssid=Personnels Univ-Lorraine, signal=26, données GPS=48.669307,6.155363]
Trace [timestamp=1438174433, ssid=Personnels Univ-Lorraine, signal=28, données GPS=48.669307,6.155363]
Trace [timestamp=1438174433, ssid=Personnels Univ-Lorraine, signal=7, données GPS=48.669307,6.155363]
Trace [timestamp=1438174435, ssid=Personnels Univ-Lorraine, signal=25, données GPS=48.669338,6.155397]
Trace [timestamp=1438174435, ssid=Personnels Univ-Lorraine, signal=25, données GPS=48.669338,6.155397]
Trace [timestamp=1438174435, ssid=Personnels Univ-Lorraine, signal=28, données GPS=48.669338,6.155397]
Trace [timestamp=1438174435, ssid=Personnels Univ-Lorraine, signal=23, données GPS=48.669338,6.155397]
Trace [timestamp=1438174435, ssid=Personnels Univ-Lorraine, signal=43, données GPS=48.669338,6.155397]
Trace [timestamp=1438174435, ssid=Personnels Univ-Lorraine, signal=26, données GPS=48.669338,6.155397]
Trace [timestamp=1438174435, ssid=Personnels Univ-Lorraine, signal=28, données GPS=48.669338,6.155397]
Trace [timestamp=1438174435, ssid=Personnels Univ-Lorraine, signal=7, données GPS=48.669338,6.155397]
Trace [timestamp=1438174436, ssid=Personnels Univ-Lorraine, signal=25, données GPS=48.669282,6.155557]
Trace [timestamp=1438174436, ssid=Personnels Univ-Lorraine, signal=25, données GPS=48.669282,6.155557]
Trace [timestamp=1438174436, ssid=Personnels Univ-Lorraine, signal=28, données GPS=48.669282,6.155557]
Trace [timestamp=1438174436, ssid=Personnels Univ-Lorraine, signal=23, données GPS=48.669282,6.155557]
Trace [timestamp=1438174436, ssid=Personnels Univ-Lorraine, signal=44, données GPS=48.669282,6.155557]
Trace [timestamp=1438174436, ssid=Personnels Univ-Lorraine, signal=26, données GPS=48.669282,6.155557]
Trace [timestamp=1438174436, ssid=Personnels Univ-Lorraine, signal=28, données GPS=48.669282,6.155557]
Trace [timestamp=1438174436, ssid=Personnels Univ-Lorraine, signal=23, données GPS=48.669282,6.155557]
Trace [timestamp=1438174437, ssid=Personnels Univ-Lorraine, signal=25, données GPS=48.669282,6.155613]
Trace [timestamp=1438174437, ssid=Personnels Univ-Lorraine, signal=26, données GPS=48.669282,6.155613]
Trace [timestamp=1438174437, ssid=Personnels Univ-Lorraine, signal=28, données GPS=48.669282,6.155613]
Trace [timestamp=1438174437, ssid=Personnels Univ-Lorraine, signal=23, données GPS=48.669282,6.155613]
Trace [timestamp=1438174437, ssid=Personnels Univ-Lorraine, signal=42, données GPS=48.669282,6.155613]
Trace [timestamp=1438174437, ssid=Personnels Univ-Lorraine, signal=26, données GPS=48.669282,6.155613]
Trace [timestamp=1438174437, ssid=Personnels Univ-Lorraine, signal=28, données GPS=48.669282,6.155613]
Trace [timestamp=1438174437, ssid=Personnels Univ-Lorraine, signal=23, données GPS=48.669282,6.155613]
Trace [timestamp=1438174439, ssid=Personnels Univ-Lorraine, signal=7, données GPS=48.669255,6.155777]
Trace [timestamp=1438174439, ssid=Personnels Univ-Lorraine, signal=25, données GPS=48.669255,6.155777]
Trace [timestamp=1438174439, ssid=Personnels Univ-Lorraine, signal=26, données GPS=48.669255,6.155777]
Trace [timestamp=1438174439, ssid=Personnels Univ-Lorraine, signal=28, données GPS=48.669255,6.155777]
Trace [timestamp=1438174439, ssid=Personnels Univ-Lorraine, signal=23, données GPS=48.669255,6.155777]
Trace [timestamp=1438174439, ssid=Personnels Univ-Lorraine, signal=43, données GPS=48.669255,6.155777]
Trace [timestamp=1438174439, ssid=Personnels Univ-Lorraine, signal=26, données GPS=48.669255,6.155777]
Trace [timestamp=1438174439, ssid=Personnels Univ-Lorraine, signal=28, données GPS=48.669255,6.155777]
Trace [timestamp=1438174439, ssid=Personnels Univ-Lorraine, signal=23, données GPS=48.669255,6.155777]
Trace [timestamp=1438174440, ssid=Personnels Univ-Lorraine, signal=7, données GPS=48.66926,6.155847]
Trace [timestamp=1438174440, ssid=Personnels Univ-Lorraine, signal=25, données GPS=48.66926,6.155847]
Trace [timestamp=1438174440, ssid=Personnels Univ-Lorraine, signal=26, données GPS=48.66926,6.155847]
Trace [timestamp=1438174440, ssid=Personnels Univ-Lorraine, signal=28, données GPS=48.66926,6.155847]
Trace [timestamp=1438174440, ssid=Personnels Univ-Lorraine, signal=23, données GPS=48.66926,6.155847]
Trace [timestamp=1438174440, ssid=Personnels Univ-Lorraine, signal=42, données GPS=48.66926,6.155847]
Trace [timestamp=1438174440, ssid=Personnels Univ-Lorraine, signal=26, données GPS=48.66926,6.155847]
Trace [timestamp=1438174440, ssid=Personnels Univ-Lorraine, signal=28, données GPS=48.66926,6.155847]
Trace [timestamp=1438174440, ssid=Personnels Univ-Lorraine, signal=23, données GPS=48.66926,6.155847]
Trace [timestamp=1438174442, ssid=Personnels Univ-Lorraine, signal=23, données GPS=48.669245,6.155988]
Trace [timestamp=1438174442, ssid=Personnels Univ-Lorraine, signal=25, données GPS=48.669245,6.155988]
Trace [timestamp=1438174442, ssid=Personnels Univ-Lorraine, signal=28, données GPS=48.669245,6.155988]
Trace [timestamp=1438174442, ssid=Personnels Univ-Lorraine, signal=28, données GPS=48.669245,6.155988]
Trace [timestamp=1438174442, ssid=Personnels Univ-Lorraine, signal=23, données GPS=48.669245,6.155988]
Trace [timestamp=1438174442, ssid=Personnels Univ-Lorraine, signal=42, données GPS=48.669245,6.155988]
Trace [timestamp=1438174442, ssid=Personnels Univ-Lorraine, signal=26, données GPS=48.669245,6.155988]
Trace [timestamp=1438174442, ssid=Personnels Univ-Lorraine, signal=28, données GPS=48.669245,6.155988]
Trace [timestamp=1438174442, ssid=Personnels Univ-Lorraine, signal=23, données GPS=48.669245,6.155988]
Trace [timestamp=1438174443, ssid=Personnels Univ-Lorraine, signal=23, données GPS=48.669243,6.156043]
Trace [timestamp=1438174443, ssid=Personnels Univ-Lorraine, signal=25, données GPS=48.669243,6.156043]
Trace [timestamp=1438174443, ssid=Personnels Univ-Lorraine, signal=28, données GPS=48.669243,6.156043]
Trace [timestamp=1438174443, ssid=Personnels Univ-Lorraine, signal=28, données GPS=48.669243,6.156043]
Trace [timestamp=1438174443, ssid=Personnels Univ-Lorraine, signal=23, données GPS=48.669243,6.156043]
Trace [timestamp=1438174443, ssid=Personnels Univ-Lorraine, signal=42, données GPS=48.669243,6.156043]
Trace [timestamp=1438174443, ssid=Personnels Univ-Lorraine, signal=26, données GPS=48.669243,6.156043]
Trace [timestamp=1438174443, ssid=Personnels Univ-Lorraine, signal=28, données GPS=48.669243,6.156043]
Trace [timestamp=1438174443, ssid=Personnels Univ-Lorraine, signal=25, données GPS=48.669243,6.156043]
Trace [timestamp=1438174445, ssid=Personnels Univ-Lorraine, signal=23, données GPS=48.669215,6.156143]
Trace [timestamp=1438174445, ssid=Personnels Univ-Lorraine, signal=28, données GPS=48.669215,6.156143]
Trace [timestamp=1438174445, ssid=Personnels Univ-Lorraine, signal=28, données GPS=48.669215,6.156143]
Trace [timestamp=1438174445, ssid=Personnels Univ-Lorraine, signal=23, données GPS=48.669215,6.156143]
Trace [timestamp=1438174445, ssid=Personnels Univ-Lorraine, signal=28, données GPS=48.669215,6.156143]
Trace [timestamp=1438174445, ssid=Personnels Univ-Lorraine, signal=26, données GPS=48.669215,6.156143]
Trace [timestamp=1438174445, ssid=Personnels Univ-Lorraine, signal=26, données GPS=48.669215,6.156143]
Trace [timestamp=1438174446, ssid=Personnels Univ-Lorraine, signal=23, données GPS=48.669187,6.156168]
Trace [timestamp=1438174446, ssid=Personnels Univ-Lorraine, signal=28, données GPS=48.669187,6.156168]
Trace [timestamp=1438174446, ssid=Personnels Univ-Lorraine, signal=28, données GPS=48.669187,6.156168]
Trace [timestamp=1438174446, ssid=Personnels Univ-Lorraine, signal=26, données GPS=48.669187,6.156168]
Trace [timestamp=1438174446, ssid=Personnels Univ-Lorraine, signal=28, données GPS=48.669187,6.156168]
Trace [timestamp=1438174446, ssid=Personnels Univ-Lorraine, signal=26, données GPS=48.669187,6.156168]
Trace [timestamp=1438174447, ssid=Personnels Univ-Lorraine, signal=22, données GPS=48.669157,6.156175]
Trace [timestamp=1438174447, ssid=Personnels Univ-Lorraine, signal=28, données GPS=48.669157,6.156175]
Trace [timestamp=1438174447, ssid=Personnels Univ-Lorraine, signal=28, données GPS=48.669157,6.156175]
Trace [timestamp=1438174447, ssid=Personnels Univ-Lorraine, signal=26, données GPS=48.669157,6.156175]
Trace [timestamp=1438174447, ssid=Personnels Univ-Lorraine, signal=28, données GPS=48.669157,6.156175]
Trace [timestamp=1438174447, ssid=Personnels Univ-Lorraine, signal=26, données GPS=48.669157,6.156175]
Trace [timestamp=1438174449, ssid=Personnels Univ-Lorraine, signal=22, données GPS=48.669095,6.156135]
Trace [timestamp=1438174449, ssid=Personnels Univ-Lorraine, signal=28, données GPS=48.669095,6.156135]
Trace [timestamp=1438174449, ssid=Personnels Univ-Lorraine, signal=28, données GPS=48.669095,6.156135]
Trace [timestamp=1438174449, ssid=Personnels Univ-Lorraine, signal=28, données GPS=48.669095,6.156135]
Trace [timestamp=1438174449, ssid=Personnels Univ-Lorraine, signal=28, données GPS=48.669095,6.156135]
Trace [timestamp=1438174449, ssid=Personnels Univ-Lorraine, signal=26, données GPS=48.669095,6.156135]
Trace [timestamp=1438174450, ssid=Personnels Univ-Lorraine, signal=25, données GPS=48.669063,6.156105]
Trace [timestamp=1438174450, ssid=Personnels Univ-Lorraine, signal=28, données GPS=48.669063,6.156105]
Trace [timestamp=1438174450, ssid=Personnels Univ-Lorraine, signal=43, données GPS=48.669063,6.156105]
Trace [timestamp=1438174450, ssid=Personnels Univ-Lorraine, signal=28, données GPS=48.669063,6.156105]
Trace [timestamp=1438174450, ssid=Personnels Univ-Lorraine, signal=28, données GPS=48.669063,6.156105]
Trace [timestamp=1438174450, ssid=Personnels Univ-Lorraine, signal=42, données GPS=48.669063,6.156105]
Trace [timestamp=1438174452, ssid=Personnels Univ-Lorraine, signal=25, données GPS=48.669007,6.15606]
Trace [timestamp=1438174452, ssid=Personnels Univ-Lorraine, signal=43, données GPS=48.669007,6.15606]
Trace [timestamp=1438174452, ssid=Personnels Univ-Lorraine, signal=42, données GPS=48.669007,6.15606]
Trace [timestamp=1438174452, ssid=Personnels Univ-Lorraine, signal=28, données GPS=48.669007,6.15606]
Trace [timestamp=1438174452, ssid=Personnels Univ-Lorraine, signal=42, données GPS=48.669007,6.15606]
Trace [timestamp=1438174453, ssid=Personnels Univ-Lorraine, signal=25, données GPS=48.668985,6.156047]
Trace [timestamp=1438174453, ssid=Personnels Univ-Lorraine, signal=42, données GPS=48.668985,6.156047]
Trace [timestamp=1438174453, ssid=Personnels Univ-Lorraine, signal=26, données GPS=48.668985,6.156047]
Trace [timestamp=1438174453, ssid=Personnels Univ-Lorraine, signal=43, données GPS=48.668985,6.156047]
Trace [timestamp=1438174453, ssid=Personnels Univ-Lorraine, signal=28, données GPS=48.668985,6.156047]
Trace [timestamp=1438174453, ssid=Personnels Univ-Lorraine, signal=42, données GPS=48.668985,6.156047]
Trace [timestamp=1438174454, ssid=Personnels Univ-Lorraine, signal=25, données GPS=48.668965,6.156035]
Trace [timestamp=1438174454, ssid=Personnels Univ-Lorraine, signal=42, données GPS=48.668965,6.156035]
Trace [timestamp=1438174454, ssid=Personnels Univ-Lorraine, signal=26, données GPS=48.668965,6.156035]
Trace [timestamp=1438174454, ssid=Personnels Univ-Lorraine, signal=43, données GPS=48.668965,6.156035]
Trace [timestamp=1438174454, ssid=Personnels Univ-Lorraine, signal=28, données GPS=48.668965,6.156035]
Trace [timestamp=1438174454, ssid=Personnels Univ-Lorraine, signal=42, données GPS=48.668965,6.156035]
Trace [timestamp=1438174456, ssid=Personnels Univ-Lorraine, signal=25, données GPS=48.66893,6.156025]
Trace [timestamp=1438174456, ssid=Personnels Univ-Lorraine, signal=43, données GPS=48.66893,6.156025]
Trace [timestamp=1438174456, ssid=Personnels Univ-Lorraine, signal=26, données GPS=48.66893,6.156025]
Trace [timestamp=1438174456, ssid=Personnels Univ-Lorraine, signal=42, données GPS=48.66893,6.156025]
Trace [timestamp=1438174456, ssid=Personnels Univ-Lorraine, signal=28, données GPS=48.66893,6.156025]
Trace [timestamp=1438174456, ssid=Personnels Univ-Lorraine, signal=26, données GPS=48.66893,6.156025]
Trace [timestamp=1438174456, ssid=Personnels Univ-Lorraine, signal=28, données GPS=48.66893,6.156025]
Trace [timestamp=1438174457, ssid=Personnels Univ-Lorraine, signal=25, données GPS=48.668898,6.156018]
Trace [timestamp=1438174457, ssid=Personnels Univ-Lorraine, signal=43, données GPS=48.668898,6.156018]
Trace [timestamp=1438174457, ssid=Personnels Univ-Lorraine, signal=26, données GPS=48.668898,6.156018]
Trace [timestamp=1438174457, ssid=Personnels Univ-Lorraine, signal=42, données GPS=48.668898,6.156018]
Trace [timestamp=1438174457, ssid=Personnels Univ-Lorraine, signal=28, données GPS=48.668898,6.156018]
Trace [timestamp=1438174457, ssid=Personnels Univ-Lorraine, signal=28, données GPS=48.668898,6.156018]
Trace [timestamp=1438174457, ssid=Personnels Univ-Lorraine, signal=28, données GPS=48.668898,6.156018]
Trace [timestamp=1438174459, ssid=Personnels Univ-Lorraine, signal=10, données GPS=48.668818,6.155995]
Trace [timestamp=1438174459, ssid=Personnels Univ-Lorraine, signal=43, données GPS=48.668818,6.155995]
Trace [timestamp=1438174459, ssid=Personnels Univ-Lorraine, signal=26, données GPS=48.668818,6.155995]
Trace [timestamp=1438174459, ssid=Personnels Univ-Lorraine, signal=42, données GPS=48.668818,6.155995]
Trace [timestamp=1438174459, ssid=Personnels Univ-Lorraine, signal=28, données GPS=48.668818,6.155995]
Trace [timestamp=1438174459, ssid=Personnels Univ-Lorraine, signal=28, données GPS=48.668818,6.155995]
Trace [timestamp=1438174460, ssid=Personnels Univ-Lorraine, signal=10, données GPS=48.668763,6.15597]
Trace [timestamp=1438174460, ssid=Personnels Univ-Lorraine, signal=43, données GPS=48.668763,6.15597]
Trace [timestamp=1438174460, ssid=Personnels Univ-Lorraine, signal=26, données GPS=48.668763,6.15597]
Trace [timestamp=1438174460, ssid=Personnels Univ-Lorraine, signal=42, données GPS=48.668763,6.15597]
Trace [timestamp=1438174460, ssid=Personnels Univ-Lorraine, signal=28, données GPS=48.668763,6.15597]
Trace [timestamp=1438174460, ssid=Personnels Univ-Lorraine, signal=28, données GPS=48.668763,6.15597]
Trace [timestamp=1438174462, ssid=Personnels Univ-Lorraine, signal=10, données GPS=48.668675,6.155905]
Trace [timestamp=1438174462, ssid=Personnels Univ-Lorraine, signal=43, données GPS=48.668675,6.155905]
Trace [timestamp=1438174462, ssid=Personnels Univ-Lorraine, signal=26, données GPS=48.668675,6.155905]
Trace [timestamp=1438174462, ssid=Personnels Univ-Lorraine, signal=42, données GPS=48.668675,6.155905]
Trace [timestamp=1438174462, ssid=Personnels Univ-Lorraine, signal=28, données GPS=48.668675,6.155905]
Trace [timestamp=1438174462, ssid=Personnels Univ-Lorraine, signal=28, données GPS=48.668675,6.155905]
Trace [timestamp=1438174463, ssid=Personnels Univ-Lorraine, signal=10, données GPS=48.668627,6.15588]
Trace [timestamp=1438174463, ssid=Personnels Univ-Lorraine, signal=26, données GPS=48.668627,6.15588]
Trace [timestamp=1438174463, ssid=Personnels Univ-Lorraine, signal=44, données GPS=48.668627,6.15588]
Trace [timestamp=1438174463, ssid=Personnels Univ-Lorraine, signal=42, données GPS=48.668627,6.15588]
Trace [timestamp=1438174463, ssid=Personnels Univ-Lorraine, signal=28, données GPS=48.668627,6.15588]
Trace [timestamp=1438174463, ssid=Personnels Univ-Lorraine, signal=28, données GPS=48.668627,6.15588]
Trace [timestamp=1438174464, ssid=Personnels Univ-Lorraine, signal=26, données GPS=48.668577,6.155873]
Trace [timestamp=1438174464, ssid=Personnels Univ-Lorraine, signal=28, données GPS=48.668577,6.155873]
Trace [timestamp=1438174464, ssid=Personnels Univ-Lorraine, signal=47, données GPS=48.668577,6.155873]
Trace [timestamp=1438174464, ssid=Personnels Univ-Lorraine, signal=22, données GPS=48.668577,6.155873]
Trace [timestamp=1438174464, ssid=Personnels Univ-Lorraine, signal=42, données GPS=48.668577,6.155873]
Trace [timestamp=1438174464, ssid=Personnels Univ-Lorraine, signal=28, données GPS=48.668577,6.155873]
Trace [timestamp=1438174464, ssid=Personnels Univ-Lorraine, signal=28, données GPS=48.668577,6.155873]
Trace [timestamp=1438174466, ssid=Personnels Univ-Lorraine, signal=42, données GPS=48.668483,6.155808]
Trace [timestamp=1438174466, ssid=Personnels Univ-Lorraine, signal=28, données GPS=48.668483,6.155808]
Trace [timestamp=1438174466, ssid=Personnels Univ-Lorraine, signal=45, données GPS=48.668483,6.155808]
Trace [timestamp=1438174466, ssid=Personnels Univ-Lorraine, signal=22, données GPS=48.668483,6.155808]
Trace [timestamp=1438174466, ssid=Personnels Univ-Lorraine, signal=42, données GPS=48.668483,6.155808]
Trace [timestamp=1438174466, ssid=Personnels Univ-Lorraine, signal=28, données GPS=48.668483,6.155808]
Trace [timestamp=1438174466, ssid=Personnels Univ-Lorraine, signal=28, données GPS=48.668483,6.155808]
Trace [timestamp=1438174466, ssid=Personnels Univ-Lorraine, signal=28, données GPS=48.668483,6.155808]
Trace [timestamp=1438174467, ssid=Personnels Univ-Lorraine, signal=43, données GPS=48.668438,6.15578]
Trace [timestamp=1438174467, ssid=Personnels Univ-Lorraine, signal=42, données GPS=48.668438,6.15578]
